tip	date	distance	residual
hCoV-19/UnitedArabEmirates/L920634181/2020|EPI_ISL_520727|2020-03-31	2020.2459016393443	6.072488770943506E-4	2.2336795028460744E-4
hCoV-19/NewZealand/20CV0356/2020|EPI_ISL_579102|2020-09-15	2020.704918032787	7.052488770943509E-4	-1.038155414510956E-4
hCoV-19/NewZealand/20CV0404/2020|EPI_ISL_622805|2020-09-13	2020.6994535519125	7.522488770943509E-4	-5.175383321609657E-5
hCoV-19/Russia/TAM-RII-MH2855S/2020|EPI_ISL_733037|2020-09-21	2020.72131147541	6.552488770943509E-4	-1.6900066615609284E-4
hCoV-19/SouthKorea/KDCA0363/2020|EPI_ISL_760147|2020-10-31	2020.8306010928961	7.062488770943508E-4	-2.192348308547421E-4
hCoV-19/Sweden/20-52540/2020|EPI_ISL_676514|2020-07-29	2020.5737704918033	5.102488770943503E-4	-1.7733454381222867E-4
hCoV-19/Argentina/PAIS-A0017/2020|EPI_ISL_430808|2020-04-03	2020.2540983606557	6.112488770943505E-4	2.1977538793221973E-4
hCoV-19/Russia/Moscow-67142/2020|EPI_ISL_428881|2020-03-16	2020.204918032787	5.652488770943506E-4	2.1933076204654533E-4
hCoV-19/Argentina/PAIS-A0018/2020|EPI_ISL_430809|2020-04-04	2020.2568306010928	6.122488770943505E-4	2.1824453381483124E-4
hCoV-19/Russia/Moscow_PMVL-1/2020|EPI_ISL_421275|2020-03-18	2020.2103825136612	6.122488770943505E-4	2.6126905381176826E-4
hCoV-19/Australia/VIC1408/2020|EPI_ISL_456426|2020-04-16	2020.2896174863388	5.642488770943506E-4	1.3987428440505897E-4
hCoV-19/Canada/MB-NML-823/2020|EPI_ISL_582320|2020-07-14	2020.532786885246	6.612488770943508E-4	1.1628267949709802E-5
hCoV-19/Canada/MB-NML-1015/2020|EPI_ISL_582381|2020-07-18	2020.5437158469945	6.612488770943508E-4	1.5048514799336984E-6
hCoV-19/Canada/MB-NML-828/2020|EPI_ISL_582324|2020-07-15	2020.535519125683	6.602488770943508E-4	8.097413832321263E-6
hCoV-19/Canada/MB-NML-826/2020|EPI_ISL_582322|2020-07-13	2020.5300546448088	6.132488770943505E-4	-3.384087793290198E-5
hCoV-19/Canada/MB-NML-1183/2020|EPI_ISL_582499|2020-07-28	2020.5710382513662	6.132488770943505E-4	-7.180368969483993E-5
hCoV-19/Canada/MB-NML-1148/2020|EPI_ISL_582476|2020-07-22	2020.5546448087432	6.132488770943505E-4	-5.661856499006475E-5
hCoV-19/Canada/MB-NML-1133/2020|EPI_ISL_582464|2020-07-21	2020.551912568306	6.132488770943505E-4	-5.408771087245419E-5
hCoV-19/Canada/MB-NML-1051/2020|EPI_ISL_582410|2020-07-17	2020.5409836065573	6.132488770943505E-4	-4.3964294402678086E-5
hCoV-19/Canada/MB-NML-990/2020|EPI_ISL_582364|2020-07-16	2020.5382513661202	6.132488770943505E-4	-4.143344028506753E-5
hCoV-19/Canada/MB-NML-1075/2020|EPI_ISL_582427|2020-08-07	2020.5983606557377	7.552488770943508E-4	4.488776913038706E-5
hCoV-19/Canada/MB-NML-1082/2020|EPI_ISL_582433|2020-08-06	2020.5956284153006	7.092488770943508E-4	1.4186232479975825E-6
hCoV-19/Canada/MB-NML-1189/2020|EPI_ISL_582503|2020-08-08	2020.6010928961748	6.612488770943508E-4	-5.1643084987001465E-5
hCoV-19/Canada/MB-NML-1132/2020|EPI_ISL_582463|2020-07-20	2020.549180327869	7.062488770943508E-4	4.1443143244934634E-5
hCoV-19/Peru/LIM-INS-053/2020|EPI_ISL_516721|2020-04-11	2020.275956284153	6.102488770943505E-4	1.9852855499244545E-4
hCoV-19/Pakistan/UN-UVAS-Lahore-II/2020|EPI_ISL_548943|2020-05-11	2020.3579234972678	6.112488770943505E-4	1.236029314681255E-4
hCoV-19/Poland/Pom8/2020|EPI_ISL_451649|2020-04-27	2020.3196721311476	6.112488770943505E-4	1.5903488911267493E-4
hCoV-19/Poland/Pom2/2020|EPI_ISL_450746|2020-05-08	2020.3497267759562	8.062488770943512E-4	3.2619549382073587E-4
hCoV-19/Poland/Pom13/2020|EPI_ISL_451654|2020-05-04	2020.3387978142077	7.572488770943509E-4	2.8731891029051165E-4
hCoV-19/Poland/Pom6/2020|EPI_ISL_451647|2020-04-23	2020.308743169399	6.612488770943508E-4	2.1915830558267343E-4
hCoV-19/Spain/GA-IBV-97006347/2020|EPI_ISL_537381|2020-07-08	2020.516393442623	6.132488770943505E-4	-2.1186607345293276E-5
hCoV-19/Belgium/rega-0620707/2020|EPI_ISL_734771|2020-06-20	2020.467213114754	6.662488770943509E-4	7.736876676925461E-5
hCoV-19/Belgium/rega-0703845/2020|EPI_ISL_734791|2020-07-03	2020.5027322404371	6.662488770943509E-4	4.44676632420937E-5
hCoV-19/Belgium/rega-0701805/2020|EPI_ISL_734788|2020-07-01	2020.4972677595629	6.662488770943509E-4	4.952937147687073E-5
hCoV-19/Belgium/rega-0628823/2020|EPI_ISL_734781|2020-06-28	2020.4890710382513	6.652488770943508E-4	5.6121933829480337E-5
hCoV-19/Belgium/rega-0630828/2020|EPI_ISL_734787|2020-06-30	2020.4945355191257	7.112488770943508E-4	9.706022559448119E-5
hCoV-19/Belgium/rega-0623701/2020|EPI_ISL_734778|2020-06-23	2020.4754098360656	5.672488770943506E-4	-2.922379558335526E-5
hCoV-19/Malaysia/IMR_WC55122/2020|EPI_ISL_490089|2020-05-10	2020.3551912568305	7.122488770943508E-4	2.2713378558573635E-4
hCoV-19/Spain/CT-IBV-99009893/2020|EPI_ISL_660290|2020-08-08	2020.6010928961748	0.001355248877094349	6.423569150129968E-4
hCoV-19/England/CAMB-1AA2E3/2020|EPI_ISL_443676|2020-04-17	2020.292349726776	7.64248877094351E-4	3.3734343028767077E-4
hCoV-19/Ecuador/UEES-2963/2020|EPI_ISL_671998|2020	2020.4535519125684	6.152488770943505E-4	3.902303735641886E-5
hCoV-19/Germany/BB-ChVir-W1144-7244/2020|EPI_ISL_753852|2020-04-08	2020.2677595628415	6.612488770943508E-4	2.571211173448334E-4
hCoV-19/SouthAfrica/KRISP-0344/2020|EPI_ISL_495520|2020-06-20	2020.467213114754	8.722488770943513E-4	2.8336876676925507E-4
hCoV-19/SouthAfrica/Tygerberg_313_CC2/2020|EPI_ISL_660122|2020-10-08	2020.7677595628415	9.162488770943513E-4	4.8974813846970524E-5
hCoV-19/SouthAfrica/Tygerberg_331_CC2/2020|EPI_ISL_660139|2020-10-09	2020.7704918032787	9.162488770943513E-4	4.644395972958201E-5
hCoV-19/SouthAfrica/Tygerberg_315_CC2/2020|EPI_ISL_660124|2020-10-07	2020.7650273224044	9.142488770943512E-4	4.9505667964581035E-5
hCoV-19/SouthAfrica/Tygerberg_334_CC2/2020|EPI_ISL_660141|2020-10-10	2020.7732240437158	9.132488770943513E-4	4.091310561219353E-5
hCoV-19/SouthAfrica/KRISP-K003700/2020|EPI_ISL_602880|2020-10-03	2020.7540983606557	8.672488770943513E-4	1.2629084434357188E-5
hCoV-19/SouthAfrica/KRISP-K004020/2020|EPI_ISL_635003|2020-10-13	2020.7814207650274	6.692488770943508E-4	-2.106794567404166E-4
hCoV-19/SouthAfrica/KRISP-K004328/2020|EPI_ISL_660204|2020-10-24	2020.811475409836	0.0010572488770943514	1.494811479674221E-4
hCoV-19/SouthAfrica/LR00136/2020|EPI_ISL_514367|2020-07-20	2020.549180327869	9.622488770943512E-4	2.97443143244935E-4
hCoV-19/SouthAfrica/KRISP-K002617/2020|EPI_ISL_535481|2020-07-29	2020.5737704918033	8.102488770943511E-4	1.2266545618777212E-4
hCoV-19/SouthAfrica/KRISP-K002814/2020|EPI_ISL_602635|2020-08-20	2020.6338797814208	8.102488770943511E-4	6.69866656032264E-5
hCoV-19/SouthAfrica/KRISP-K002676/2020|EPI_ISL_535541|2020-08-02	2020.5846994535518	7.592488770943509E-4	6.154203971799586E-5
hCoV-19/SouthAfrica/KRISP-K002747/2020|EPI_ISL_529743|2020-08-15	2020.620218579235	8.082488770943512E-4	7.764093619061312E-5
hCoV-19/SouthAfrica/L00168/2020|EPI_ISL_623073|2020-07-27	2020.568306010929	7.612488770943509E-4	7.872716442254893E-5
hCoV-19/SouthAfrica/KRISP-K003380/2020|EPI_ISL_602768|2020-09-09	2020.688524590164	9.072488770943512E-4	1.1336958325367983E-4
hCoV-19/SouthAfrica/NHLS-UCT-GS-0018/2020|EPI_ISL_640020|2020-08-13	2020.6147540983607	0.0011522488770943503	4.2670264442561134E-4
hCoV-19/SouthAfrica/KRISP-K002842/2020|EPI_ISL_602658|2020-09-01	2020.6666666666667	9.052488770943511E-4	1.3161641619345403E-4
hCoV-19/Egypt/C-CU002b-S3/2020|EPI_ISL_529032|2020-06-19	2020.464480874317	8.542488770943511E-4	2.6789962088664336E-4
hCoV-19/Italy/ABR-IZSGC-TE94745/2020|EPI_ISL_529013|2020-07-10	2020.5218579234972	8.862488770943511E-4	2.467516844197082E-4
hCoV-19/UnitedArabEmirates/skmc-3883762/2020|EPI_ISL_582679|2020-09-22	2020.724043715847	0.001104248877094351	2.774684797265188E-4
hCoV-19/UnitedArabEmirates/skmc-3891274/2020|EPI_ISL_582683|2020-09-23	2020.7267759562842	0.0011512488770943502	3.219376256091294E-4
hCoV-19/Sweden/20-53575/2020|EPI_ISL_766645|2020-11-27	2020.9043715846994	0.0012452488770943503	2.5143210797332494E-4
hCoV-19/Switzerland/BE-UNIBE-149-0641/2020|EPI_ISL_574790|2020-05-21	2020.3852459016393	6.572488770943508E-4	1.4429439029335254E-4
hCoV-19/Germany/BE-ChVir-W1340-8291/2020|EPI_ISL_753955|2020-05-12	2020.360655737705	6.072488770943505E-4	1.17072077350737E-4
hCoV-19/Peru/LIM-INS-124/2020|EPI_ISL_536522|2020-06-24	2020.4781420765028	6.602488770943508E-4	6.124535029925643E-5
hCoV-19/Peru/LIM-UPCH-0120/2020|EPI_ISL_568517|2020-06-18	2020.4617486338798	9.042488770943511E-4	3.2043047500425394E-4
hCoV-19/Peru/LIM-UPCH-0198/2020|EPI_ISL_729892|2020-10-16	2020.7896174863388	0.0011492488770943503	2.617279809071953E-4
hCoV-19/Argentina/PAIS-A0020/2020|EPI_ISL_430811|2020-04-11	2020.275956284153	5.602488770943507E-4	1.4852855499244565E-4
hCoV-19/Belgium/ULG-10617/2020|EPI_ISL_626254|2020-09-05	2020.6775956284152	7.102488770943508E-4	-7.350700027632237E-5
hCoV-19/Italy/APU-IZSPB_291PT/2020|EPI_ISL_653782|2020-10-30	2020.827868852459	9.042488770943512E-4	-1.870397673735323E-5
hCoV-19/Italy/CAM-IZSM-129/2020|EPI_ISL_572321|2020-09-12	2020.6967213114754	7.592488770943509E-4	-4.222297909848595E-5
hCoV-19/Italy/CAM-TIGEM-49/2020|EPI_ISL_736821|2020-10-26	2020.8169398907103	8.082488770943512E-4	-1.0458056026735514E-4
hCoV-19/Italy/CAM-TIGEM-317/2020|EPI_ISL_776977|2020-09-04	2020.6748633879781	7.122488770943508E-4	-6.897614615871187E-5
hCoV-19/Italy/ABR-IZSGC-TE99752/2020|EPI_ISL_529014|2020-07-20	2020.549180327869	6.132488770943505E-4	-5.1556856755065675E-5
hCoV-19/Tunisia/ADAGE-18212/2020|EPI_ISL_710540|2020-10-16	2020.7896174863388	7.592488770943509E-4	-1.2827201909280407E-4
hCoV-19/SouthAfrica/KRISP-K003740/2020|EPI_ISL_602917|2020-09-29	2020.7431693989072	0.0010562488770943512	2.1175250090413322E-4
hCoV-19/SouthAfrica/KRISP-K003753/2020|EPI_ISL_602926|2020-09-30	2020.7459016393443	0.001055248877094351	2.0822164678674458E-4
hCoV-19/Australia/NSW2977/2020|EPI_ISL_707900|2020-10-27	2020.8196721311476	0.0011482488770943502	2.3288858561503335E-4
hCoV-19/Norway/2877/2020|EPI_ISL_500796|2020-07-11	2020.5245901639344	7.572488770943509E-4	1.1522083030231949E-4
hCoV-19/Singapore/1436/2020|EPI_ISL_693324|2020-11-23	2020.8934426229507	0.001100248877094351	1.165555244433238E-4
hCoV-19/Nigeria/ON705-CV153/2020|EPI_ISL_527889|2020-06-09	2020.4371584699454	7.082488770943508E-4	1.472081620614164E-4
hCoV-19/England/SHEF-D30AC/2020|EPI_ISL_475507|2020-05-23	2020.3907103825136	6.602488770943508E-4	1.4223268205857547E-4
hCoV-19/Canada/ON-UHTC-0267/2020|EPI_ISL_569996|2020-06-21	2020.4699453551912	7.572488770943509E-4	1.6583791265186614E-4
hCoV-19/CzechRepublic/NRL-8609/2020|EPI_ISL_584082|2020-09-04	2020.6748633879781	0.0010032488770943511	2.2202385384128848E-4
hCoV-19/England/ALDP-987E86/2020|EPI_ISL_529584|2020-07-27	2020.568306010929	8.062488770943511E-4	1.2372716442254916E-4
hCoV-19/Peru/AMZ-UPCH-0269/2020|EPI_ISL_729870|2020-10-01	2020.7486338797814	8.562488770943511E-4	6.690792669356103E-6
hCoV-19/Peru/LIM-UPCH-0117/2020|EPI_ISL_568514|2020-06-09	2020.4371584699454	7.582488770943509E-4	1.9720816206141652E-4
hCoV-19/Austria/CeMM0112/2020|EPI_ISL_437970|2020-03-17	2020.207650273224	5.182488770943503E-4	1.6979990792915655E-4
hCoV-19/Chile/RM-131430/2020|EPI_ISL_746626|2020-07-23	2020.5573770491803	6.142488770943505E-4	-5.814941910745335E-5
hCoV-19/England/QEUH-95E811/2020|EPI_ISL_532341|2020-08-07	2020.5983606557377	6.142488770943505E-4	-9.611223086961333E-5
hCoV-19/Belgium/rega-0418529/2020|EPI_ISL_734622|2020-04-18	2020.295081967213	5.682488770943505E-4	1.3881257617005978E-4
hCoV-19/Serbia/UE16-22-04/2020|EPI_ISL_514431|2020-04-21	2020.3032786885246	6.652488770943508E-4	2.282200138176725E-4
hCoV-19/Serbia/Uzice-01450604/2020|EPI_ISL_644583|2020-04-05	2020.25956284153	5.702488770943505E-4	1.7371367969744268E-4
hCoV-19/England/CAMB-1B54A3/2020|EPI_ISL_490329|2020-07-01	2020.4972677595629	6.702488770943507E-4	5.352937147687061E-5
hCoV-19/Finland/13M3/2020|EPI_ISL_418389|2020-03-13	2020.1967213114754	6.212488770943507E-4	2.8292332439915514E-4
hCoV-19/Peru/AMZ-UPCH-0267/2020|EPI_ISL_729913|2020-08-18	2020.6284153005465	8.652488770943514E-4	1.2704837383822572E-4
hCoV-19/Peru/CAL-UPCH-0046/2020|EPI_ISL_540937|2020-06-16	2020.4562841530055	7.672488770943511E-4	1.88492183239031E-4
hCoV-19/Peru/LIM-INS-096/2020|EPI_ISL_536495|2020-07-03	2020.5027322404371	7.162488770943508E-4	9.446766324209361E-5
hCoV-19/Peru/LIM-UPCH-0203/2020|EPI_ISL_729866|2020-10-15	2020.7868852459017	0.0010092488770943513	1.2425883502480682E-4
hCoV-19/Belgium/rega-0517555/2020|EPI_ISL_734739|2020-05-17	2020.3743169398906	5.702488770943505E-4	6.741780676335031E-5
hCoV-19/Chile/MA-CADIUMAG-27/2020|EPI_ISL_681692|2020-07-08	2020.516393442623	8.672488770943514E-4	2.3281339265470759E-4
hCoV-19/Chile/RM-85695/2020|EPI_ISL_746814|2020-05-31	2020.4125683060108	7.692488770943511E-4	2.309858491188015E-4
hCoV-19/Chile/RM-109600/2020|EPI_ISL_746560|2020-06-24	2020.4781420765028	7.702488770943511E-4	1.7124535029925672E-4
hCoV-19/Chile/RM-131476/2020|EPI_ISL_746627|2020-07-22	2020.5546448087432	8.162488770943514E-4	1.4638143500993607E-4
hCoV-19/Chile/RM-133092/2020|EPI_ISL_746630|2020-07-24	2020.5601092896175	7.192488770943507E-4	4.4319726775158413E-5
hCoV-19/Chile/RM-191288/2020|EPI_ISL_754393|2020-09-26	2020.7349726775956	0.0011602488770943505	3.2334506325674213E-4
hCoV-19/Chile/RM-157632/2020|EPI_ISL_746677|2020-08-21	2020.636612021858	7.692488770943511E-4	2.345581148583786E-5
hCoV-19/Chile/RM-126534/2020|EPI_ISL_746595|2020-07-16	2020.5382513661202	7.692488770943511E-4	1.1456655971493301E-4
hCoV-19/Chile/RM-188811/2020|EPI_ISL_746738|2020-09-23	2020.7267759562842	0.0010152488770943512	1.8593762560913042E-4
hCoV-19/Chile/RM-154362/2020|EPI_ISL_746656|2020-08-18	2020.6284153005465	9.672488770943514E-4	2.2904837383822582E-4
hCoV-19/Chile/RM-133625/2020|EPI_ISL_746638|2020-07-25	2020.5628415300546	6.692488770943508E-4	-8.211127342230016E-6
hCoV-19/Chile/RM-170368/2020|EPI_ISL_746716|2020-09-05	2020.6775956284152	8.142488770943513E-4	3.04929997236781E-5
hCoV-19/Netherlands/NB-EMC-238/2020|EPI_ISL_523361|2020-06-04	2020.4234972677596	5.672488770943506E-4	1.8862432648802875E-5
hCoV-19/Chile/MA-164318/2020|EPI_ISL_746520|2020-08-30	2020.6612021857923	0.001011248877094351	2.4267812442867512E-4
hCoV-19/Chile/MA-CADIUMAG-31/2020|EPI_ISL_681696|2020-08-11	2020.6092896174864	9.652488770943513E-4	2.4476435266038935E-4
hCoV-19/Chile/MA-CADIUMAG-33/2020|EPI_ISL_681698|2020-08-12	2020.6120218579235	9.652488770943513E-4	2.4223349854300084E-4
hCoV-19/Chile/MA-CADIUMAG-35/2020|EPI_ISL_681700|2020-08-15	2020.620218579235	0.0011112488770943512	3.806409361906131E-4
hCoV-19/Chile/MA-CADIUMAG-36/2020|EPI_ISL_681701|2020-08-16	2020.622950819672	0.0010612488770943512	3.281100820732247E-4
hCoV-19/Chile/MA-194109-B/2020|EPI_ISL_746523|2020-09-27	2020.7377049180327	0.0012062488770943505	3.6681420913935365E-4
hCoV-19/Chile/MA-UMAG-Catg-5/2020|EPI_ISL_625673|2020-09-17	2020.7103825136612	0.0010132488770943514	1.9912275031390577E-4
hCoV-19/Chile/MA-UMAG-Catg-5-2/2020|EPI_ISL_625679|2020-10-09	2020.7704918032787	0.001011248877094351	1.4144395972958182E-4
hCoV-19/Chile/MA-UMAG-Catg-21/2020|EPI_ISL_625677|2020-09-19	2020.7158469945355	0.0010572488770943514	2.3806104207912872E-4
hCoV-19/Chile/RM-88139-TC1/2020|EPI_ISL_746824|2020-06-03	2020.4207650273224	8.152488770943513E-4	2.693932867661921E-4
hCoV-19/Chile/RM-82495/2020|EPI_ISL_746794|2020-05-29	2020.4071038251366	6.682488770943508E-4	1.3504755735357823E-4
hCoV-19/Chile/RM-ISPCH-78/2020|EPI_ISL_445375|2020-04-04	2020.2568306010928	5.722488770943505E-4	1.7824453381483124E-4
hCoV-19/Ecuador/USFQ-185/2020|EPI_ISL_697784|2020-08-12	2020.6120218579235	8.712488770943513E-4	1.4823349854300083E-4
hCoV-19/Ecuador/USFQ-189/2020|EPI_ISL_697786|2020-08-12	2020.6120218579235	8.712488770943513E-4	1.4823349854300083E-4
hCoV-19/Poland/1134056/2020|EPI_ISL_512297|2020-05-09	2020.3524590163934	6.192488770943506E-4	1.3666463970312466E-4
hCoV-19/Peru/AMZ-UPCH-0260/2020|EPI_ISL_729906|2020-09-17	2020.7103825136612	0.001063248877094351	2.4912275031390547E-4
hCoV-19/Peru/ANC-INS-049/2020|EPI_ISL_516653|2020-04-10	2020.2732240437158	6.712488770943508E-4	2.6205940910983426E-4
hCoV-19/Peru/CAL-INS-105/2020|EPI_ISL_536504|2020-05-02	2020.3333333333333	6.712488770943508E-4	2.0638061852551058E-4
hCoV-19/Peru/LIM-INS-115/2020|EPI_ISL_536513|2020-05-04	2020.3387978142077	8.172488770943514E-4	3.4731891029051213E-4
hCoV-19/Peru/ANC-INS-083/2020|EPI_ISL_536482|2020-06-30	2020.4945355191257	7.692488770943511E-4	1.5506022559448151E-4
hCoV-19/Peru/LAM-HRL-187/2020|EPI_ISL_593774|2020-04-07	2020.2650273224044	6.252488770943507E-4	2.236519714622218E-4
hCoV-19/Peru/LAM-HRL-223/2020|EPI_ISL_593775|2020-04-08	2020.2677595628415	6.712488770943508E-4	2.6712111734483333E-4
hCoV-19/Peru/LAM-INS-038/2020|EPI_ISL_491461|2020-04-01	2020.2486338797814	6.712488770943508E-4	2.8483709616721907E-4
hCoV-19/Peru/AMZ-UPCH-0266/2020|EPI_ISL_729912|2020-08-26	2020.6502732240438	0.0011602488770943503	4.018015408984504E-4
hCoV-19/Peru/AMZ-UPCH-0270/2020|EPI_ISL_729915|2020-09-21	2020.72131147541	0.0011602488770943503	3.3599933384390653E-4
hCoV-19/Peru/LIM-UPCH-0196/2020|EPI_ISL_729890|2020-10-14	2020.7841530054645	0.001110248877094351	2.2778968914219508E-4
hCoV-19/Peru/AMZ-UPCH-0277/2020|EPI_ISL_729871|2020-09-16	2020.707650273224	0.0010592488770943512	2.4765360443151615E-4
hCoV-19/Peru/LIM-INS-033/2020|EPI_ISL_491458|2020-04-13	2020.2814207650274	5.692488770943506E-4	1.5246684675744647E-4
hCoV-19/Belgium/rega-0419535/2020|EPI_ISL_734628|2020-04-19	2020.2978142076502	5.672488770943506E-4	1.3528172205267135E-4
hCoV-19/Belgium/VLS-0507418/2020|EPI_ISL_462272|2020-05-07	2020.3469945355191	5.672488770943506E-4	8.972634793812378E-5
hCoV-19/Belgium/rega-0528921/2020|EPI_ISL_734746|2020-05-28	2020.4043715846994	5.672488770943506E-4	3.657841147118861E-5
hCoV-19/Guadeloupe/IPG-7346/2020|EPI_ISL_613443|2020-03-28	2020.2377049180327	5.502488770943506E-4	1.739605126372171E-4
hCoV-19/Belgium/rega-0424910/2020|EPI_ISL_734649|2020-04-24	2020.311475409836	5.672488770943506E-4	1.226274514652847E-4
hCoV-19/Ecuador/USFQ-183/2020|EPI_ISL_525434|2020-08-13	2020.6147540983607	5.672488770943506E-4	-1.5829735557438835E-4
hCoV-19/Guadeloupe/IPG-7334/2020|EPI_ISL_613433|2020-03-23	2020.224043715847	5.702488770943505E-4	2.0661478322438155E-4
hCoV-19/Netherlands/Utrecht_10038/2020|EPI_ISL_454787|2020-03-12	2020.1939890710382	5.702488770943505E-4	2.344541785165434E-4
hCoV-19/NewZealand/20CV0058/2020|EPI_ISL_547972|2020-08-13	2020.6147540983607	5.742488770943505E-4	-1.512973555743885E-4
hCoV-19/NewZealand/20CV0118/2020|EPI_ISL_548004|2020-08-16	2020.622950819672	5.772488770943505E-4	-1.5588991792677602E-4
hCoV-19/NewZealand/20CV0181/2020|EPI_ISL_548049|2020-08-27	2020.6530054644809	5.762488770943505E-4	-1.847293132189379E-4
hCoV-19/NewZealand/20CV0220/2020|EPI_ISL_548067|2020-09-01	2020.6666666666667	5.762488770943505E-4	-1.973835838065466E-4
hCoV-19/NewZealand/20CV0217/2020|EPI_ISL_548064|2020-08-29	2020.6584699453551	5.752488770943505E-4	-1.9079102145393699E-4
hCoV-19/NewZealand/20CV0070/2020|EPI_ISL_547979|2020-08-15	2020.620218579235	6.752488770943507E-4	-5.5359063809387295E-5
hCoV-19/NewZealand/20CV0128/2020|EPI_ISL_548014|2020-08-18	2020.6284153005465	7.242488770943507E-4	-1.3951626161774885E-5
hCoV-19/NewZealand/20CV0256/2020|EPI_ISL_548082|2020-09-11	2020.6939890710382	7.702488770943511E-4	-2.869212498109728E-5
hCoV-19/NewZealand/20CV0241/2020|EPI_ISL_548075|2020-09-06	2020.6803278688524	8.182488770943514E-4	3.196214560628968E-5
hCoV-19/NewZealand/20CV0122/2020|EPI_ISL_548008|2020-08-19	2020.6311475409836	6.732488770943508E-4	-6.748248027938538E-5
hCoV-19/NewZealand/20CV0127/2020|EPI_ISL_548013|2020-08-20	2020.6338797814208	6.722488770943508E-4	-7.101333439677392E-5
hCoV-19/NewZealand/20CV0146/2020|EPI_ISL_548024|2020-08-22	2020.639344262295	6.712488770943508E-4	-7.707504263155098E-5
hCoV-19/NewZealand/20CV0077/2020|EPI_ISL_547983|2020-08-14	2020.6174863387978	6.702488770943507E-4	-5.782820969177675E-5
hCoV-19/NewZealand/20CV0246/2020|EPI_ISL_548077|2020-09-03	2020.672131147541	5.722488770943505E-4	-2.064452920413236E-4
hCoV-19/NewZealand/20CV0156/2020|EPI_ISL_548030|2020-08-24	2020.6448087431695	5.712488770943505E-4	-1.8213675086677236E-4
hCoV-19/NewZealand/20CV0068/2020|EPI_ISL_547977|2020-08-12	2020.6120218579235	5.712488770943505E-4	-1.5176650145699996E-4
hCoV-19/NewZealand/20CV0149/2020|EPI_ISL_548025|2020-08-25	2020.6475409836066	5.712488770943505E-4	-1.8466760498416087E-4
hCoV-19/NewZealand/20CV0230/2020|EPI_ISL_548069|2020-09-05	2020.6775956284152	5.712488770943505E-4	-2.125070002763227E-4
hCoV-19/NewZealand/20CV0093/2020|EPI_ISL_547993|2020-08-17	2020.6256830601094	5.712488770943505E-4	-1.6442077204438662E-4
hCoV-19/NewZealand/20CV0144/2020|EPI_ISL_548022|2020-08-23	2020.6420765027322	5.692488770943504E-4	-1.8160589674916185E-4
hCoV-19/Serbia/Srbobran-043051704/2020|EPI_ISL_676596|2020-04-16	2020.2896174863388	5.682488770943505E-4	1.4387428440505886E-4
hCoV-19/Ecuador/USFQ-523/2020|EPI_ISL_697794|2020-09-29	2020.7431693989072	5.682488770943505E-4	-2.7624749909586747E-4
hCoV-19/Denmark/DCGC-1516/2020|EPI_ISL_618120|2020-06-01	2020.4153005464482	7.62248877094351E-4	2.2145499500119087E-4
hCoV-19/Spain/PV-IBV-005161/2020|EPI_ISL_509647|2020-06-23	2020.4754098360656	5.692488770943506E-4	-2.722379558335532E-5
hCoV-19/Spain/PV-IBV-005168/2020|EPI_ISL_509649|2020-06-24	2020.4781420765028	5.692488770943506E-4	-2.9754649700743834E-5
hCoV-19/Spain/PV-IBV-005173/2020|EPI_ISL_509652|2020-06-27	2020.4863387978141	6.642488770943508E-4	5.765278794686883E-5
hCoV-19/Spain/PV-IBV-005148/2020|EPI_ISL_509638|2020-06-19	2020.464480874317	5.662488770943506E-4	-2.0100379113357136E-5
hCoV-19/Peru/CAL-INS-081/2020|EPI_ISL_536480|2020-07-01	2020.4972677595629	8.102488770943512E-4	1.9352937147687108E-4
hCoV-19/Peru/LIM-UPCH-0024/2020|EPI_ISL_540925|2020-06-17	2020.4590163934427	8.082488770943513E-4	2.2696132912164262E-4
hCoV-19/Peru/LIM-UPCH-0141/2020|EPI_ISL_568535|2020-08-27	2020.6530054644809	0.0010052488770943512	2.442706867810628E-4
hCoV-19/Italy/PIE-SLL-NZ141/2020|EPI_ISL_569881|2020-04-01	2020.2486338797814	6.112488770943505E-4	2.248370961672188E-4
hCoV-19/Peru/LIM-INS-143/2020|EPI_ISL_536538|2020-03-16	2020.204918032787	6.112488770943505E-4	2.6533076204654526E-4
hCoV-19/Belgium/rega-0408286/2020|EPI_ISL_464080|2020-04-08	2020.2677595628415	5.152488770943503E-4	1.111211173448329E-4
