Virus name	Accession ID	Collection date	Location	Host	Additional location information	Gender	Patient age	Patient status	Passage	Specimen	Additional host information	Lineage	Clade
hCoV-19/Japan/Donner12/2020	EPI_ISL_438956	2020-04-09	Asia / Japan / Kanto	Human		unknown	unknown	unknown	Original	Oropharyngeal swab	Hospital	B.1.1	GR
hCoV-19/Japan/Donner14/2020	EPI_ISL_438958	2020-04-10	Asia / Japan / Kanto	Human		unknown	unknown	unknown	Original	Oropharyngeal swab	Hospital	B.1.1.285	GR
hCoV-19/Japan/Donner15/2020	EPI_ISL_438959	2020-04-10	Asia / Japan / Kanto	Human		unknown	unknown	unknown	Original	Oropharyngeal swab	Hospital	B.1.1.285	GR
hCoV-19/Japan/Donner17/2020	EPI_ISL_438961	2020-04-11	Asia / Japan / Kanto	Human		unknown	unknown	unknown	Original	Oropharyngeal swab	Hospital	B.12	L
hCoV-19/Japan/Donner21/2020	EPI_ISL_438965	2020-04-14	Asia / Japan / Kanto	Human		unknown	unknown	unknown	Original	Oropharyngeal swab	Hospital	B.1.1	GR
hCoV-19/England/CAMB-7E085/2020	EPI_ISL_442158	2020-04-06	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1.1	GR
hCoV-19/England/CAMB-7DE22/2020	EPI_ISL_442161	2020-04-07	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1	G
hCoV-19/England/CAMB-7CE23/2020	EPI_ISL_442164	2020-04-05	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1	GR
hCoV-19/England/CAMB-7DFD4/2020	EPI_ISL_442167	2020-04-06	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1	G
hCoV-19/England/CAMB-7CFF3/2020	EPI_ISL_442168	2020-04-06	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.5	G
hCoV-19/England/CAMB-7E0D0/2020	EPI_ISL_442169	2020-04-07	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1	GR
hCoV-19/England/CAMB-7B853/2020	EPI_ISL_442170	2020-04-05	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1	GR
hCoV-19/England/CAMB-7CC38/2020	EPI_ISL_442171	2020-04-05	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1	GR
hCoV-19/England/CAMB-7DDAD/2020	EPI_ISL_442172	2020-04-07	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.5	G
hCoV-19/England/CAMB-7DD8F/2020	EPI_ISL_442175	2020-04-07	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.29	O
hCoV-19/England/CAMB-7E0C1/2020	EPI_ISL_442179	2020-04-07	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1.8	GR
hCoV-19/England/CAMB-7D00E/2020	EPI_ISL_442183	2020-04-06	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.40	O
hCoV-19/England/CAMB-7C8F8/2020	EPI_ISL_442184	2020-04-06	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1	GR
hCoV-19/England/CAMB-7BD36/2020	EPI_ISL_442186	2020-04-05	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.5	G
hCoV-19/England/CAMB-7CB95/2020	EPI_ISL_442188	2020-04-05	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1	GR
hCoV-19/England/CAMB-7D02C/2020	EPI_ISL_442189	2020-04-06	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1	G
hCoV-19/England/CAMB-7C95F/2020	EPI_ISL_442190	2020-04-06	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1	GR
hCoV-19/England/CAMB-7E058/2020	EPI_ISL_442194	2020-04-06	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B	V
hCoV-19/England/CAMB-7E0EF/2020	EPI_ISL_442196	2020-04-06	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1	GR
hCoV-19/England/CAMB-7CB59/2020	EPI_ISL_442197	2020-04-05	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.356	GH
hCoV-19/England/CAMB-7CA4D/2020	EPI_ISL_442199	2020-04-05	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1	GR
hCoV-19/Singapore/120/2020	EPI_ISL_443212	2020-04-08	Asia / Singapore	Human		Male	50	unknown	Original			B.6.6	O
hCoV-19/Singapore/121/2020	EPI_ISL_443213	2020-04-08	Asia / Singapore	Human		Male	48	unknown	Original			B.6.6	O
hCoV-19/Singapore/152/2020	EPI_ISL_443244	2020-04-08	Asia / Singapore	Human		Male	41	unknown	Original			B.6.6	O
hCoV-19/Singapore/153/2020	EPI_ISL_443245	2020-04-08	Asia / Singapore	Human		Male	29	unknown	Original			B.6.6	O
hCoV-19/Singapore/154/2020	EPI_ISL_443246	2020-04-08	Asia / Singapore	Human		Male	29	unknown	Original			B.6.6	O
hCoV-19/England/CAMB-831B7/2020	EPI_ISL_443490	2020-04-14	Europe / United Kingdom / England	Human	unknown	unknown	unknown	unknown	Original	unknown	unknown	B.1.1	GR
hCoV-19/England/CAMB-8282C/2020	EPI_ISL_443493	2020-04-13	Europe / United Kingdom / England	Human	unknown	unknown	unknown	unknown	Original	unknown	unknown	B.1	GH
hCoV-19/England/CAMB-836C7/2020	EPI_ISL_443494	2020-04-14	Europe / United Kingdom / England	Human	unknown	unknown	unknown	unknown	Original	unknown	unknown	B.1.1	GR
hCoV-19/England/CAMB-82895/2020	EPI_ISL_443495	2020-04-13	Europe / United Kingdom / England	Human	unknown	unknown	unknown	unknown	Original	unknown	unknown	B.1.1	GR
hCoV-19/England/CAMB-82789/2020	EPI_ISL_443496	2020-04-14	Europe / United Kingdom / England	Human	unknown	unknown	unknown	unknown	Original	unknown	unknown	B.40	V
hCoV-19/Canada/QC_AB2/2020	EPI_ISL_444500	2020-04-07	North America / Canada / Quebec	Human		unknown	unknown	unknown	Original	Nasopharyngeal swab		B.1.147	G
hCoV-19/Wales/PHWC-2BC38/2020	EPI_ISL_445823	2020-04-09	Europe / United Kingdom / Wales	Human		unknown	unknown	unknown	Original	Dry swab		B.1.1	GR
hCoV-19/Wales/PHWC-2BC47/2020	EPI_ISL_445824	2020-04-09	Europe / United Kingdom / Wales	Human		unknown	unknown	unknown	Original	Dry swab		B.1	G
hCoV-19/Wales/PHWC-2BCB0/2020	EPI_ISL_445831	2020-04-11	Europe / United Kingdom / Wales	Human		unknown	unknown	unknown	Original	Dry swab		B.1.142	G
hCoV-19/Wales/PHWC-2BCDE/2020	EPI_ISL_445833	2020-04-10	Europe / United Kingdom / Wales	Human		unknown	unknown	unknown	Original	Dry swab		B.1.44	GH
hCoV-19/Wales/PHWC-2BD62/2020	EPI_ISL_445842	2020-04-07	Europe / United Kingdom / Wales	Human		unknown	unknown	unknown	Original	Dry swab		B.3.1	O
hCoV-19/Wales/PHWC-2BDAE/2020	EPI_ISL_445846	2020-04-10	Europe / United Kingdom / Wales	Human		unknown	unknown	unknown	Original	Dry swab		B.1.1	GR
hCoV-19/Wales/PHWC-2BDDB/2020	EPI_ISL_445849	2020-04-10	Europe / United Kingdom / Wales	Human		unknown	unknown	unknown	Original	Dry swab		B.1.1.1	GR
hCoV-19/Wales/PHWC-2BDEA/2020	EPI_ISL_445850	2020-04-10	Europe / United Kingdom / Wales	Human		unknown	unknown	unknown	Original	Dry swab		B.1.1.1	GR
hCoV-19/Wales/PHWC-2BE41/2020	EPI_ISL_445856	2020-04-10	Europe / United Kingdom / Wales	Human		unknown	unknown	unknown	Original	Dry swab		B.1.5	G
hCoV-19/Wales/PHWC-2BEAB/2020	EPI_ISL_445862	2020-04-11	Europe / United Kingdom / Wales	Human		unknown	unknown	unknown	Original	Dry swab		B.3.1	L
hCoV-19/Wales/PHWC-2BEBA/2020	EPI_ISL_445863	2020-04-10	Europe / United Kingdom / Wales	Human		unknown	unknown	unknown	Original	Dry swab		B.1.1.237	GR
hCoV-19/Wales/PHWC-2BEE7/2020	EPI_ISL_445866	2020-04-10	Europe / United Kingdom / Wales	Human		unknown	unknown	unknown	Original	Dry swab		B.1.1.16	GR
hCoV-19/Wales/PHWC-2BF20/2020	EPI_ISL_445870	2020-04-08	Europe / United Kingdom / Wales	Human		unknown	unknown	unknown	Original	Dry swab		B.1.1	GR
hCoV-19/England/NORW-E8CDD/2020	EPI_ISL_448300	2020-04-13	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.29	V
hCoV-19/England/NORW-E8CEC/2020	EPI_ISL_448301	2020-04-14	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1.10	GR
hCoV-19/England/NORW-E8D34/2020	EPI_ISL_448305	2020-04-13	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1	GR
hCoV-19/England/NORW-E8D61/2020	EPI_ISL_448307	2020-04-12	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.5	G
hCoV-19/England/LOND-D4B9B/2020	EPI_ISL_449656	2020-04-11	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1	GR
hCoV-19/England/LOND-D4BAA/2020	EPI_ISL_449657	2020-04-11	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1	GR
hCoV-19/England/LOND-D4BB9/2020	EPI_ISL_449658	2020-04-11	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1	GR
hCoV-19/England/LOND-D4BC8/2020	EPI_ISL_449659	2020-04-11	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1	GR
hCoV-19/England/LOND-D4BD7/2020	EPI_ISL_449660	2020-04-11	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1	GR
hCoV-19/England/LOND-D4BE6/2020	EPI_ISL_449661	2020-04-14	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1	GR
hCoV-19/England/LOND-D4BF5/2020	EPI_ISL_449662	2020-04-14	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1	GR
hCoV-19/England/LOND-D4C01/2020	EPI_ISL_449663	2020-04-14	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1	GR
hCoV-19/England/LOND-D4C10/2020	EPI_ISL_449664	2020-04-14	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1	GR
hCoV-19/England/LOND-D4C2F/2020	EPI_ISL_449665	2020-04-14	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1	GR
hCoV-19/England/LOND-D4C3E/2020	EPI_ISL_449666	2020-04-14	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1	GR
hCoV-19/England/LOND-D4C4D/2020	EPI_ISL_449667	2020-04-14	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1	GR
hCoV-19/England/LOND-D4C5C/2020	EPI_ISL_449668	2020-04-14	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1.164	GR
hCoV-19/England/LOND-D51F2/2020	EPI_ISL_449688	2020-04-14	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1.101	GR
hCoV-19/England/LOND-D523B/2020	EPI_ISL_449692	2020-04-14	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1	GR
hCoV-19/Poland/IHG_PAS_1_77/2020	EPI_ISL_450338	2020-04-11	Europe / Poland / Wielkopolskie	Human		unknown	unknown	unknown	Original	Oropharyngeal swab		B.1.1	GR
hCoV-19/Canada/QC-AJ7/2020	EPI_ISL_450639	2020-04-11	North America / Canada / Quebec	Human		unknown	unknown	unknown	Original	Nasopharyngeal swab		B.1.147	G
hCoV-19/Australia/NSW338/2020	EPI_ISL_451600	2020-04-05	Oceania / Australia / New South Wales / Sydney	Human		unknown	>18	unknown	Original			B.1.23	G
hCoV-19/Australia/NSW352/2020	EPI_ISL_451613	2020-04-08	Oceania / Australia / New South Wales / Sydney	Human		unknown	>18	unknown	Original			B.1.5	G
hCoV-19/Australia/NSW356/2020	EPI_ISL_451617	2020-04-14	Oceania / Australia / New South Wales / Sydney	Human		unknown	>18	unknown	Original			B.1.5	G
hCoV-19/Australia/NSW357/2020	EPI_ISL_451618	2020-04-14	Oceania / Australia / New South Wales / Sydney	Human		unknown	>18	unknown	Original			B.1.5	G
hCoV-19/Australia/NSW358/2020	EPI_ISL_451619	2020-04-14	Oceania / Australia / New South Wales / Sydney	Human		unknown	>18	unknown	Original			B.1.5	G
hCoV-19/Australia/NSW377/2020	EPI_ISL_451637	2020-04-13	Oceania / Australia / New South Wales / Sydney	Human		unknown	>18	unknown	Original			B.1.5	G
hCoV-19/Australia/NSW378/2020	EPI_ISL_451638	2020-04-13	Oceania / Australia / New South Wales / Sydney	Human		unknown	>18	unknown	Original			B.1.5	G
hCoV-19/Australia/NSW379/2020	EPI_ISL_451639	2020-04-13	Oceania / Australia / New South Wales / Sydney	Human		unknown	>18	unknown	Original			B.1.5	G
hCoV-19/Australia/NSW380/2020	EPI_ISL_451640	2020-04-13	Oceania / Australia / New South Wales / Sydney	Human		unknown	>18	unknown	Original			B.1.5	G
hCoV-19/Australia/NSW381/2020	EPI_ISL_451641	2020-04-06	Oceania / Australia / New South Wales / Sydney	Human		unknown	>18	unknown	Original			B.1.5	G
hCoV-19/Australia/NSW383/2020	EPI_ISL_451643	2020-04-07	Oceania / Australia / New South Wales / Sydney	Human		unknown	>18	unknown	Original			B.1.5	G
hCoV-19/Switzerland/BL-ETHZ-110489/2020	EPI_ISL_451900	2020-04-07	Europe / Switzerland / Basel-Landschaft	Human		unknown	unknown	unknown	Original	Oropharyngeal swab		B.1	GH
hCoV-19/Switzerland/BE-ETHZ-110491/2020	EPI_ISL_451902	2020-04-07	Europe / Switzerland / Bern	Human		unknown	unknown	unknown	Original	Oropharyngeal swab		B.1	G
hCoV-19/Switzerland/BE-ETHZ-110497/2020	EPI_ISL_451905	2020-04-07	Europe / Switzerland / Bern	Human		unknown	unknown	unknown	Original	Oropharyngeal swab		B.1.1.164	GR
hCoV-19/Switzerland/ZH-ETHZ-110498/2020	EPI_ISL_451906	2020-04-07	Europe / Switzerland / Zurich	Human		unknown	unknown	unknown	Original	Oropharyngeal swab		B.1	GH
hCoV-19/Switzerland/BE-ETHZ-110499/2020	EPI_ISL_451907	2020-04-07	Europe / Switzerland / Bern	Human		unknown	unknown	unknown	Original	Oropharyngeal swab		B.1.5	G
hCoV-19/Switzerland/BE-ETHZ-110500/2020	EPI_ISL_451908	2020-04-07	Europe / Switzerland / Bern	Human		unknown	unknown	unknown	Original	Oropharyngeal swab		B.1.5	G
hCoV-19/Switzerland/AG-ETHZ-110503/2020	EPI_ISL_451909	2020-04-07	Europe / Switzerland / Aargau	Human		unknown	unknown	unknown	Original	Oropharyngeal swab		B.1.1	GR
hCoV-19/Switzerland/ZH-ETHZ-110505/2020	EPI_ISL_451911	2020-04-07	Europe / Switzerland / Zurich	Human		unknown	unknown	unknown	Original	Oropharyngeal swab		B.1	G
hCoV-19/Switzerland/VD-ETHZ-110507/2020	EPI_ISL_451913	2020-04-07	Europe / Switzerland / Vaud	Human		unknown	unknown	unknown	Original	Oropharyngeal swab		B.1.128	G
hCoV-19/Switzerland/VD-ETHZ-110508/2020	EPI_ISL_451914	2020-04-07	Europe / Switzerland / Vaud	Human		unknown	unknown	unknown	Original	Oropharyngeal swab		B.1	G
hCoV-19/Switzerland/BL-ETHZ-110509/2020	EPI_ISL_451915	2020-04-07	Europe / Switzerland / Basel-Landschaft	Human		unknown	unknown	unknown	Original	Oropharyngeal swab		B.1.1	GR
hCoV-19/Switzerland/AG-ETHZ-110510/2020	EPI_ISL_451916	2020-04-07	Europe / Switzerland / Aargau	Human		unknown	unknown	unknown	Original	Oropharyngeal swab		B.1.1	GR
hCoV-19/Poland/PL_P15/2020	EPI_ISL_451976	2020-04-07	Europe / Poland / Malopolska / Kraków	Human		Female	68	unknown	Original			B.1	G
hCoV-19/Poland/PL_P20/2020	EPI_ISL_451981	2020-04-07	Europe / Poland / Malopolska / Kraków	Human		Female	38	unknown	Original			B.1.1	GR
hCoV-19/Poland/PL_P25/2020	EPI_ISL_451986	2020-04-07	Europe / Poland / Malopolska / Kraków	Human		Female	52	unknown	Original			B.1.1	GR
hCoV-19/Netherlands/NA_401/2020	EPI_ISL_455203	2020-04-05	Europe / Netherlands	Human		unknown	unknown	unknown	Original			B.1.1.185	GR
hCoV-19/India/OR-RMRC49/2020	EPI_ISL_455478	2020-04-09	Asia / India / Odisha	Human		Female	35	unknown	Original	Oropharyngeal swab		B.1.246	GH
hCoV-19/Serbia/CA3002-04/2020	EPI_ISL_455480	2020-04-07	Europe / Serbia / Cacak	Human		unknown	unknown	unknown	Original	Oropharyngeal swab		B.1.255	GH
hCoV-19/England/BRIS-1267A4/2020	EPI_ISL_459001	2020-04-08	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1	GR
hCoV-19/England/BRIS-126917/2020	EPI_ISL_459002	2020-04-07	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1.220	GR
hCoV-19/England/BRIS-126E36/2020	EPI_ISL_459004	2020-04-08	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1.1	GR
hCoV-19/England/BRIS-1261A6/2020	EPI_ISL_459005	2020-04-09	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1	GR
hCoV-19/England/BRIS-126610/2020	EPI_ISL_459006	2020-04-09	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.3	L
hCoV-19/England/BRIS-126337/2020	EPI_ISL_459007	2020-04-10	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1	GH
hCoV-19/England/BRIS-1260F4/2020	EPI_ISL_459008	2020-04-10	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1	GR
hCoV-19/England/BRIS-126DDF/2020	EPI_ISL_459010	2020-04-09	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1	GH
hCoV-19/England/BRIS-126B99/2020	EPI_ISL_459012	2020-04-10	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.35	V
hCoV-19/England/BRIS-126470/2020	EPI_ISL_459014	2020-04-10	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1	GR
hCoV-19/England/BRIS-126795/2020	EPI_ISL_459015	2020-04-08	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1.171	GR
hCoV-19/England/BRIS-126C5A/2020	EPI_ISL_459016	2020-04-10	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1.1	GR
hCoV-19/England/BRIS-12680B/2020	EPI_ISL_459017	2020-04-09	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1	GR
hCoV-19/England/BRIS-125F9E/2020	EPI_ISL_459020	2020-04-10	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1.296	GR
hCoV-19/England/BRIS-125FDA/2020	EPI_ISL_459021	2020-04-09	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.5	G
hCoV-19/England/BRIS-126003/2020	EPI_ISL_459022	2020-04-10	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1.1	GR
hCoV-19/England/BRIS-12674A/2020	EPI_ISL_459024	2020-04-10	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1	GR
hCoV-19/England/BRIS-1263DD/2020	EPI_ISL_459025	2020-04-11	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1.270	GR
hCoV-19/England/BRIS-1262B2/2020	EPI_ISL_459026	2020-04-10	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.3.1	L
hCoV-19/England/BRIS-12671D/2020	EPI_ISL_459027	2020-04-09	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.48	L
hCoV-19/England/BRIS-126A8D/2020	EPI_ISL_459028	2020-04-10	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1.1	GR
hCoV-19/England/BRIS-12621C/2020	EPI_ISL_459029	2020-04-09	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1.1	GR
hCoV-19/England/BRIS-1263CE/2020	EPI_ISL_459070	2020-04-10	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.40	V
hCoV-19/England/BRIS-1264F8/2020	EPI_ISL_459071	2020-04-10	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1	GR
hCoV-19/England/BRIS-126D48/2020	EPI_ISL_459076	2020-04-08	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1.1	GR
hCoV-19/England/BRIS-12608B/2020	EPI_ISL_459077	2020-04-09	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1.270	GR
hCoV-19/England/BRIS-1265B9/2020	EPI_ISL_459078	2020-04-11	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1	GH
hCoV-19/England/BRIS-126C1E/2020	EPI_ISL_459079	2020-04-09	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.3	L
hCoV-19/England/BRIS-126267/2020	EPI_ISL_459082	2020-04-10	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1.10	GR
hCoV-19/England/BRIS-126AD8/2020	EPI_ISL_459083	2020-04-09	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1.8	GR
hCoV-19/England/BRIS-12609A/2020	EPI_ISL_459085	2020-04-09	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1.1.8	GR
hCoV-19/England/BRIS-126C69/2020	EPI_ISL_459086	2020-04-09	Europe / United Kingdom / England	Human		unknown	unknown	unknown	Original			B.1	GH
hCoV-19/Netherlands/Limburg_44/2020	EPI_ISL_461032	2020-04-06	Europe / Netherlands / Limburg	Human		unknown	unknown	unknown	Original			B.1.1	GR
hCoV-19/Netherlands/Limburg_45/2020	EPI_ISL_461033	2020-04-07	Europe / Netherlands / Limburg	Human		unknown	unknown	unknown	Original			B.1.1	GR
hCoV-19/Netherlands/Limburg_46/2020	EPI_ISL_461034	2020-04-07	Europe / Netherlands / Limburg	Human		unknown	unknown	unknown	Original			B.1.1	GR
hCoV-19/Netherlands/Limburg_49/2020	EPI_ISL_461037	2020-04-07	Europe / Netherlands / Limburg	Human		unknown	unknown	unknown	Original			B.1.1.71	GR
hCoV-19/Netherlands/Limburg_50/2020	EPI_ISL_461038	2020-04-06	Europe / Netherlands / Limburg	Human		unknown	unknown	unknown	Original			B.1.1.166	GR
hCoV-19/Netherlands/Limburg_52/2020	EPI_ISL_461040	2020-04-14	Europe / Netherlands / Limburg	Human		unknown	unknown	unknown	Original			B.1	GH
hCoV-19/Netherlands/NA_634/2020	EPI_ISL_461069	2020-04-11	Europe / Netherlands	Human		unknown	unknown	unknown	Original			B.1	G
hCoV-19/Netherlands/ZuidHolland_141/2020	EPI_ISL_461314	2020-04-13	Europe / Netherlands / Zuid Holland	Human		unknown	unknown	unknown	Original			B.1.91	G
hCoV-19/USA/WA-UW-4657/2020	EPI_ISL_461399	2020-04-06	North America / USA / Washington	Human		unknown	unknown	unknown	Original			A.1	S
